Winner,Final Score Away,Final Score Home,Final Score Difference,Half Score Away,Half Score Home,Half Score Difference,Away FGA,Home FGA,Away FG,Home FG,Away 3PT,Home 3PT,Away EFG,Home EFG,Away Pos,Home Pos,Away TO,Home TO,Away TPP,Home TPP,Away OR,Home OR,Away DR,Home DR,Away ORP,Home ORP,Away DRP,Home DRP,Away DTPP,Home DTPP
Away,109,89,20,60,55,5,48,47,23,20,5,6,0.53125,0.4893617021276595,43,43,4,6,0.0930232558139534,0.1395348837209302,12,14,18,16,0.48,0.5185185185185185,0.6666666666666666,0.64,0.1395348837209302,0.0930232558139534
Away,125,106,19,66,56,10,46,47,27,19,3,8,0.6195652173913043,0.4893617021276595,48,47,6,11,0.125,0.2340425531914893,9,11,19,17,0.4736842105263157,0.3928571428571428,0.6785714285714286,0.8947368421052632,0.2291666666666666,0.1276595744680851
Home,114,119,-5,58,61,-3,49,53,23,25,6,8,0.5306122448979592,0.5471698113207547,52,48,7,7,0.1346153846153846,0.1458333333333333,9,8,20,19,0.3461538461538461,0.2857142857142857,0.7142857142857143,0.7307692307692307,0.1346153846153846,0.1458333333333333
Away,116,111,5,68,53,15,50,45,25,17,11,5,0.61,0.4333333333333333,44,48,4,11,0.0909090909090909,0.2291666666666666,7,14,16,20,0.28,0.5,0.5714285714285714,0.8,0.25,0.0833333333333333
Home,126,128,-2,68,58,10,41,49,24,21,6,9,0.6585365853658537,0.5204081632653061,44,42,6,6,0.1363636363636363,0.1428571428571428,7,13,19,13,0.4117647058823529,0.4642857142857143,0.6785714285714286,0.7647058823529411,0.1363636363636363,0.1428571428571428
Home,103,106,-3,54,58,-4,51,44,23,22,5,4,0.5,0.5454545454545454,48,51,6,11,0.125,0.2156862745098039,6,7,16,22,0.2142857142857142,0.3181818181818182,0.7272727272727273,0.7857142857142857,0.2291666666666666,0.1176470588235294
Away,124,73,51,77,27,50,50,37,29,9,9,1,0.67,0.2567567567567567,43,45,2,8,0.0465116279069767,0.1777777777777777,7,4,26,14,0.3333333333333333,0.1428571428571428,0.9285714285714286,0.6666666666666666,0.1860465116279069,0.0444444444444444
Home,95,98,-3,45,47,-2,45,48,18,16,7,2,0.4777777777777778,0.3541666666666667,41,48,7,3,0.1707317073170731,0.0625,4,10,24,23,0.1481481481481481,0.3125,0.75,0.8518518518518519,0.073170731707317,0.1458333333333333
Away,120,113,7,62,60,2,43,46,18,26,6,5,0.4883720930232558,0.6195652173913043,49,41,4,7,0.0816326530612244,0.1707317073170731,7,4,17,19,0.28,0.2,0.85,0.76,0.1428571428571428,0.0975609756097561
Home,104,106,-2,50,48,2,43,48,18,19,7,3,0.5,0.4270833333333333,47,47,9,8,0.1914893617021276,0.1702127659574468,7,10,22,21,0.28,0.3448275862068966,0.7586206896551724,0.84,0.1702127659574468,0.1914893617021276
Home,94,118,-24,50,64,-14,43,56,16,27,5,7,0.4302325581395348,0.5446428571428571,51,43,11,5,0.2156862745098039,0.1162790697674418,12,10,20,17,0.4444444444444444,0.3448275862068966,0.6896551724137931,0.6296296296296297,0.0980392156862745,0.2558139534883721
Home,110,130,-20,45,61,-16,47,42,19,20,3,8,0.4361702127659574,0.5714285714285714,43,48,6,6,0.1395348837209302,0.125,8,7,17,23,0.2857142857142857,0.3181818181818182,0.7727272727272727,0.8214285714285714,0.1395348837209302,0.125
Home,107,108,-1,55,49,6,36,47,22,21,6,4,0.6944444444444444,0.4893617021276595,48,44,11,7,0.2291666666666666,0.1590909090909091,4,7,20,13,0.2857142857142857,0.2692307692307692,0.7692307692307693,0.9285714285714286,0.1458333333333333,0.25
Away,129,128,1,60,56,4,57,42,23,21,9,6,0.4824561403508772,0.5714285714285714,52,55,5,14,0.0961538461538461,0.2545454545454545,8,7,17,28,0.2352941176470588,0.3333333333333333,0.8095238095238095,0.8235294117647058,0.2692307692307692,0.0909090909090909
Away,116,100,16,56,53,3,46,39,22,19,8,4,0.5652173913043478,0.5384615384615384,40,45,3,5,0.075,0.1111111111111111,4,6,17,20,0.1666666666666666,0.3,0.85,0.8333333333333334,0.125,0.0666666666666666
Home,91,127,-36,45,67,-22,57,48,20,27,3,9,0.3771929824561403,0.65625,53,54,8,11,0.1509433962264151,0.2037037037037037,12,10,15,27,0.3243243243243243,0.4761904761904761,0.7142857142857143,0.7297297297297297,0.2075471698113207,0.1481481481481481
Away,116,111,5,54,55,-1,49,44,20,20,6,8,0.4693877551020408,0.5454545454545454,47,46,9,6,0.1914893617021276,0.1304347826086956,14,4,21,19,0.4827586206896552,0.1666666666666666,0.875,0.6551724137931034,0.1276595744680851,0.1956521739130435
Home,120,128,-8,56,65,-9,48,40,20,22,6,12,0.4791666666666667,0.7,44,44,3,7,0.0681818181818181,0.1590909090909091,8,6,15,23,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.8214285714285714,0.1590909090909091,0.0681818181818181
Away,110,109,1,49,52,-3,47,41,21,18,4,10,0.4893617021276595,0.5609756097560976,45,48,7,9,0.1555555555555555,0.1875,6,6,20,21,0.2307692307692307,0.2608695652173913,0.8695652173913043,0.8076923076923077,0.2,0.1458333333333333
Home,111,124,-13,60,70,-10,41,47,21,27,9,9,0.6219512195121951,0.6702127659574468,46,43,8,5,0.1739130434782608,0.1162790697674418,7,12,15,16,0.35,0.6,0.75,0.8,0.108695652173913,0.1860465116279069
Away,115,107,8,58,54,4,44,43,21,21,6,7,0.5454545454545454,0.5697674418604651,47,43,4,7,0.0851063829787234,0.1627906976744186,5,3,19,19,0.217391304347826,0.1363636363636363,0.8636363636363636,0.8260869565217391,0.1489361702127659,0.0930232558139534
Away,95,86,9,53,46,7,39,50,18,18,10,2,0.5897435897435898,0.38,45,47,15,6,0.3333333333333333,0.1276595744680851,8,12,22,14,0.3809523809523809,0.375,0.6875,0.6666666666666666,0.1333333333333333,0.3191489361702128
Away,116,106,10,48,51,-3,38,50,16,15,5,8,0.4868421052631579,0.38,38,37,6,5,0.1578947368421052,0.1351351351351351,9,17,20,19,0.4090909090909091,0.4857142857142857,0.5714285714285714,0.8636363636363636,0.131578947368421,0.1621621621621621
Away,116,111,5,58,57,1,43,41,21,23,6,9,0.5581395348837209,0.6707317073170732,46,41,7,6,0.1521739130434782,0.1463414634146341,10,1,17,15,0.4545454545454545,0.0555555555555555,0.9444444444444444,0.6818181818181818,0.1304347826086956,0.1707317073170731
Away,115,107,8,52,46,6,47,45,16,18,8,4,0.425531914893617,0.4444444444444444,49,44,4,10,0.0816326530612244,0.2272727272727272,10,6,21,26,0.3225806451612903,0.2222222222222222,0.7777777777777778,0.8387096774193549,0.2040816326530612,0.0909090909090909
Home,93,100,-7,56,48,8,49,49,20,14,10,4,0.5102040816326531,0.3265306122448979,46,52,9,8,0.1956521739130435,0.1538461538461538,6,12,25,23,0.2068965517241379,0.3428571428571428,0.7142857142857143,0.7931034482758621,0.1739130434782608,0.173076923076923
Away,144,97,47,83,51,32,49,40,31,20,16,6,0.7959183673469388,0.575,52,53,10,14,0.1923076923076923,0.2641509433962264,8,3,18,12,0.4444444444444444,0.15,0.9,0.6666666666666666,0.2692307692307692,0.1886792452830188
Away,118,107,11,60,56,4,46,47,24,23,5,5,0.5760869565217391,0.5425531914893617,48,46,4,8,0.0833333333333333,0.1739130434782608,5,7,17,19,0.2272727272727272,0.2916666666666667,0.7083333333333334,0.8636363636363636,0.1666666666666666,0.0869565217391304
Home,86,111,-25,44,66,-22,38,36,20,20,1,9,0.5394736842105263,0.6805555555555556,39,42,11,8,0.282051282051282,0.1904761904761904,11,5,11,12,0.6111111111111112,0.3125,0.6875,0.6666666666666666,0.2051282051282051,0.2619047619047619
Home,115,125,-10,62,74,-12,43,43,26,25,5,11,0.6627906976744186,0.7093023255813954,44,47,10,8,0.2272727272727272,0.1702127659574468,9,8,12,11,0.5294117647058824,0.4444444444444444,0.6666666666666666,0.6470588235294118,0.1818181818181818,0.2127659574468085
Home,101,124,-23,50,70,-20,48,46,18,26,7,8,0.4479166666666667,0.6521739130434783,45,45,6,7,0.1333333333333333,0.1555555555555555,10,8,13,21,0.3333333333333333,0.4,0.65,0.7,0.1555555555555555,0.1333333333333333
Home,108,119,-11,56,51,5,51,38,20,19,10,5,0.4901960784313725,0.5657894736842105,50,50,6,15,0.12,0.3,7,4,17,25,0.2258064516129032,0.2105263157894736,0.8947368421052632,0.8064516129032258,0.3,0.12
Home,141,145,-4,68,67,1,50,56,25,27,9,9,0.59,0.5625,51,47,7,3,0.1372549019607843,0.0638297872340425,11,8,23,16,0.44,0.2758620689655172,0.7931034482758621,0.64,0.0588235294117647,0.1489361702127659
Home,107,126,-19,40,66,-26,43,49,16,26,2,11,0.3953488372093023,0.6428571428571429,50,46,13,7,0.26,0.1521739130434782,11,6,18,18,0.4074074074074074,0.2608695652173913,0.782608695652174,0.6666666666666666,0.14,0.2826086956521739
Away,118,99,19,68,57,11,46,40,24,20,8,7,0.6086956521739131,0.5875,43,46,9,8,0.2093023255813953,0.1739130434782608,11,8,18,14,0.5,0.4,0.9,0.6363636363636364,0.1860465116279069,0.1956521739130435
Away,121,107,14,63,53,10,45,50,24,22,5,3,0.5888888888888889,0.47,50,51,9,4,0.18,0.0784313725490196,5,6,25,18,0.238095238095238,0.2142857142857142,0.8928571428571429,0.8571428571428571,0.08,0.1764705882352941
Home,105,128,-23,57,76,-19,39,48,18,28,9,14,0.5769230769230769,0.7291666666666666,46,43,9,3,0.1956521739130435,0.0697674418604651,6,7,15,16,0.2857142857142857,0.35,0.75,0.7619047619047619,0.0652173913043478,0.2093023255813953
Home,99,119,-20,51,57,-6,45,45,18,21,7,10,0.4777777777777778,0.5777777777777777,47,44,9,7,0.1914893617021276,0.1590909090909091,14,5,20,19,0.5185185185185185,0.2083333333333333,0.8333333333333334,0.7037037037037037,0.1489361702127659,0.2045454545454545
Away,133,130,3,71,68,3,48,43,28,23,11,6,0.6979166666666666,0.6046511627906976,46,51,10,9,0.217391304347826,0.1764705882352941,9,6,17,15,0.45,0.3,0.85,0.75,0.1956521739130435,0.196078431372549
Away,116,92,24,75,40,35,48,49,27,14,10,3,0.6666666666666666,0.3163265306122449,46,46,4,3,0.0869565217391304,0.0652173913043478,7,7,30,16,0.3333333333333333,0.2,0.8571428571428571,0.7619047619047619,0.0652173913043478,0.0869565217391304
Home,119,122,-3,59,63,-4,46,48,21,25,6,7,0.5217391304347826,0.59375,51,47,8,6,0.1568627450980392,0.1276595744680851,9,4,21,21,0.36,0.1739130434782608,0.9130434782608696,0.84,0.1176470588235294,0.1702127659574468
Home,83,100,-17,42,42,0,47,42,16,15,2,7,0.3617021276595745,0.4404761904761904,44,45,9,9,0.2045454545454545,0.2,11,9,22,20,0.3548387096774194,0.3333333333333333,0.8148148148148148,0.6451612903225806,0.2045454545454545,0.2
Away,113,80,33,58,47,11,49,41,24,17,5,11,0.5408163265306123,0.5487804878048781,47,47,6,10,0.1276595744680851,0.2127659574468085,11,6,21,17,0.44,0.25,0.875,0.68,0.2127659574468085,0.1276595744680851
Away,106,95,11,53,40,13,44,38,21,15,7,3,0.5568181818181818,0.4342105263157895,43,47,7,10,0.1627906976744186,0.2127659574468085,5,8,19,19,0.217391304347826,0.3478260869565217,0.8260869565217391,0.8260869565217391,0.2325581395348837,0.1489361702127659
Away,108,93,15,53,47,6,45,45,20,18,7,6,0.5222222222222223,0.4666666666666667,48,47,7,10,0.1458333333333333,0.2127659574468085,6,11,20,21,0.24,0.4074074074074074,0.7407407407407407,0.84,0.2083333333333333,0.1489361702127659
Home,83,93,-10,31,46,-15,36,38,9,16,0,6,0.25,0.5,41,39,9,10,0.2195121951219512,0.2564102564102564,8,9,18,24,0.2962962962962963,0.4090909090909091,0.8181818181818182,0.8888888888888888,0.2439024390243902,0.2307692307692307
Home,93,96,-3,40,55,-15,39,43,17,23,3,5,0.4743589743589743,0.5930232558139535,47,46,11,11,0.2340425531914893,0.2391304347826087,6,9,14,20,0.2727272727272727,0.45,0.7,0.9090909090909092,0.2340425531914893,0.2391304347826087
Away,114,96,18,61,52,9,47,44,23,20,7,1,0.5638297872340425,0.4659090909090909,47,49,8,10,0.1702127659574468,0.2040816326530612,6,8,18,18,0.25,0.3333333333333333,0.75,0.75,0.2127659574468085,0.1632653061224489
Home,96,126,-30,40,62,-22,44,47,17,21,3,12,0.4204545454545454,0.574468085106383,46,49,8,4,0.1739130434782608,0.0816326530612244,4,11,21,24,0.1481481481481481,0.4230769230769231,0.8076923076923077,0.8888888888888888,0.0869565217391304,0.1632653061224489
Away,130,109,21,60,57,3,47,46,24,22,6,7,0.574468085106383,0.5543478260869565,46,46,2,8,0.0434782608695652,0.1739130434782608,5,10,18,22,0.217391304347826,0.4166666666666667,0.75,0.9565217391304348,0.1739130434782608,0.0434782608695652
Away,109,103,6,58,57,1,52,43,22,19,7,8,0.4903846153846153,0.5348837209302325,44,47,9,9,0.2045454545454545,0.1914893617021276,15,11,18,17,0.5,0.4583333333333333,0.75,0.5666666666666667,0.2045454545454545,0.1914893617021276
Away,106,103,3,60,49,11,43,43,21,18,8,5,0.5813953488372093,0.4767441860465116,43,43,5,5,0.1162790697674418,0.1162790697674418,5,7,20,17,0.2272727272727272,0.28,0.8,0.7727272727272727,0.1162790697674418,0.1162790697674418
Home,100,106,-6,42,51,-9,44,44,14,20,6,10,0.3863636363636363,0.5681818181818182,44,41,4,10,0.0909090909090909,0.2439024390243902,8,10,15,24,0.2666666666666666,0.4166666666666667,0.625,0.8,0.2272727272727272,0.0975609756097561
Away,123,98,25,67,55,12,48,41,22,17,12,4,0.5833333333333334,0.4634146341463415,43,46,4,7,0.0930232558139534,0.1521739130434782,8,6,19,22,0.3076923076923077,0.25,0.7916666666666666,0.8461538461538461,0.1627906976744186,0.0869565217391304
Home,94,102,-8,64,64,0,47,43,24,22,6,8,0.574468085106383,0.6046511627906976,40,45,8,4,0.2,0.0888888888888888,10,12,15,14,0.4347826086956521,0.5714285714285714,0.7142857142857143,0.6086956521739131,0.1,0.1777777777777777
Away,106,102,4,50,51,-1,42,38,21,15,5,7,0.5595238095238095,0.4868421052631579,40,45,10,4,0.25,0.0888888888888888,9,3,23,14,0.4285714285714285,0.1304347826086956,1.0,0.6666666666666666,0.1,0.2222222222222222
Away,108,99,9,52,51,1,43,51,17,20,5,6,0.4534883720930232,0.4509803921568627,48,45,6,4,0.125,0.0888888888888888,5,9,24,22,0.1923076923076923,0.2903225806451613,0.7741935483870968,0.8461538461538461,0.0833333333333333,0.1333333333333333
Home,112,127,-15,58,73,-15,48,45,19,27,5,12,0.4479166666666667,0.7333333333333333,45,41,2,6,0.0444444444444444,0.1463414634146341,11,8,13,20,0.3793103448275862,0.4444444444444444,0.7222222222222222,0.6896551724137931,0.1333333333333333,0.048780487804878
Away,96,91,5,44,56,-12,46,47,19,20,2,6,0.4347826086956521,0.4893617021276595,41,47,7,8,0.1707317073170731,0.1702127659574468,6,16,18,22,0.2222222222222222,0.5925925925925926,0.6666666666666666,0.8148148148148148,0.1951219512195122,0.1489361702127659
Home,116,120,-4,60,55,5,48,49,22,18,7,9,0.53125,0.4591836734693877,43,44,4,7,0.0930232558139534,0.1590909090909091,8,16,18,18,0.3076923076923077,0.5161290322580645,0.5806451612903226,0.6923076923076923,0.1627906976744186,0.0909090909090909
Away,122,120,2,61,57,4,48,42,26,22,9,8,0.6354166666666666,0.6190476190476191,42,46,7,5,0.1666666666666666,0.108695652173913,9,6,15,13,0.4090909090909091,0.3,0.75,0.5909090909090909,0.119047619047619,0.1521739130434782
Away,123,122,1,70,71,-1,52,44,23,23,9,9,0.5288461538461539,0.625,49,48,3,9,0.0612244897959183,0.1875,8,5,18,27,0.2758620689655172,0.238095238095238,0.8571428571428571,0.9310344827586208,0.1836734693877551,0.0625
Away,108,94,14,56,54,2,46,49,21,22,7,7,0.532608695652174,0.5204081632653061,49,46,7,6,0.1428571428571428,0.1304347826086956,8,6,22,18,0.32,0.2222222222222222,0.8148148148148148,0.72,0.1224489795918367,0.1521739130434782
Away,124,109,15,55,48,7,48,43,20,19,8,4,0.5,0.4883720930232558,46,45,8,10,0.1739130434782608,0.2222222222222222,13,8,18,19,0.4642857142857143,0.3333333333333333,0.75,0.6785714285714286,0.217391304347826,0.1777777777777777
Away,130,109,21,65,51,14,43,51,22,22,11,3,0.6395348837209303,0.4607843137254901,50,46,9,3,0.18,0.0652173913043478,10,5,27,16,0.4761904761904761,0.1724137931034483,0.9310344827586208,0.7619047619047619,0.06,0.1956521739130435
Home,108,118,-10,60,59,1,44,45,24,22,6,5,0.6136363636363636,0.5444444444444444,43,46,7,5,0.1627906976744186,0.108695652173913,6,7,18,15,0.3,0.3043478260869565,0.782608695652174,0.75,0.1162790697674418,0.1521739130434782
Away,112,107,5,64,44,20,45,39,24,18,10,3,0.6444444444444445,0.5,46,46,6,10,0.1304347826086956,0.217391304347826,7,4,19,17,0.3333333333333333,0.1904761904761904,0.9047619047619048,0.8095238095238095,0.217391304347826,0.1304347826086956
Home,122,137,-15,54,66,-12,46,45,18,24,5,5,0.4456521739130434,0.5888888888888889,47,48,7,8,0.1489361702127659,0.1666666666666666,9,8,15,23,0.3214285714285714,0.3809523809523809,0.7142857142857143,0.8214285714285714,0.1702127659574468,0.1458333333333333
Home,83,103,-20,49,51,-2,39,48,21,20,5,7,0.6025641025641025,0.4895833333333333,45,45,10,12,0.2222222222222222,0.2666666666666666,5,16,13,15,0.2777777777777778,0.5714285714285714,0.4642857142857143,0.8333333333333334,0.2666666666666666,0.2222222222222222
Home,101,118,-17,43,58,-15,43,51,17,23,7,6,0.4767441860465116,0.5098039215686274,46,48,11,4,0.2391304347826087,0.0833333333333333,6,10,21,22,0.2307692307692307,0.3571428571428571,0.75,0.8461538461538461,0.0869565217391304,0.2291666666666666
Away,113,108,5,54,58,-4,49,47,24,22,1,6,0.5,0.5319148936170213,46,49,5,6,0.108695652173913,0.1224489795918367,5,8,18,20,0.2,0.32,0.72,0.8,0.1304347826086956,0.1020408163265306
Home,90,118,-28,49,63,-14,43,42,19,24,5,11,0.5,0.7023809523809523,46,48,8,7,0.1739130434782608,0.1458333333333333,3,4,16,22,0.125,0.2222222222222222,0.8888888888888888,0.9166666666666666,0.1521739130434782,0.1666666666666666
Away,126,114,12,61,46,15,39,44,19,15,10,7,0.6153846153846154,0.4204545454545454,43,42,10,5,0.2325581395348837,0.119047619047619,9,9,26,14,0.45,0.3103448275862069,0.896551724137931,0.7,0.1162790697674418,0.238095238095238
Away,113,100,13,61,49,12,43,39,19,16,10,3,0.5581395348837209,0.4487179487179487,42,45,10,7,0.238095238095238,0.1555555555555555,8,6,23,16,0.3333333333333333,0.2608695652173913,1.0,0.6666666666666666,0.1666666666666666,0.2222222222222222
Home,115,125,-10,56,67,-11,52,46,19,28,9,5,0.4519230769230769,0.6630434782608695,49,49,6,8,0.1224489795918367,0.1632653061224489,9,5,13,24,0.2727272727272727,0.2777777777777778,0.7222222222222222,0.7272727272727273,0.1632653061224489,0.1224489795918367
Away,118,116,2,53,51,2,43,47,20,19,7,4,0.5465116279069767,0.4468085106382978,44,46,5,11,0.1136363636363636,0.2391304347826087,4,14,17,22,0.1739130434782608,0.5,0.6071428571428571,0.9565217391304348,0.25,0.108695652173913
Home,106,137,-31,48,68,-20,41,49,13,26,4,8,0.3658536585365853,0.6122448979591837,50,43,9,6,0.18,0.1395348837209302,12,6,19,23,0.4285714285714285,0.2608695652173913,0.8260869565217391,0.8214285714285714,0.12,0.2093023255813953
Home,96,130,-34,44,63,-19,43,47,16,26,4,6,0.4186046511627907,0.6170212765957447,48,45,7,7,0.1458333333333333,0.1555555555555555,6,7,15,24,0.2222222222222222,0.3333333333333333,0.7142857142857143,0.8888888888888888,0.1458333333333333,0.1555555555555555
Away,94,92,2,45,49,-4,46,46,19,20,5,5,0.4673913043478261,0.4891304347826087,49,49,10,6,0.2040816326530612,0.1224489795918367,7,3,23,21,0.2592592592592592,0.1153846153846153,0.8846153846153846,0.7777777777777778,0.1224489795918367,0.2040816326530612
Home,116,123,-7,65,62,3,47,41,21,21,7,4,0.5212765957446809,0.5609756097560976,43,45,5,9,0.1162790697674418,0.2,9,11,17,19,0.3461538461538461,0.55,0.85,0.7307692307692307,0.2093023255813953,0.1111111111111111
Away,116,113,3,63,44,19,53,44,24,17,11,3,0.5566037735849056,0.4204545454545454,46,49,5,7,0.108695652173913,0.1428571428571428,9,5,22,20,0.3103448275862069,0.1851851851851851,0.8148148148148148,0.6896551724137931,0.1521739130434782,0.1020408163265306
Away,111,108,3,45,54,-9,47,49,17,20,7,11,0.4361702127659574,0.5204081632653061,48,47,8,8,0.1666666666666666,0.1702127659574468,10,10,20,22,0.3333333333333333,0.3448275862068966,0.6896551724137931,0.7333333333333333,0.1666666666666666,0.1702127659574468
Home,122,130,-8,61,56,5,54,47,22,18,10,4,0.5,0.425531914893617,46,51,7,12,0.1521739130434782,0.2352941176470588,9,13,18,23,0.28125,0.4482758620689655,0.6206896551724138,0.71875,0.2608695652173913,0.1372549019607843
Home,102,112,-10,54,62,-8,39,42,18,24,5,6,0.5256410256410257,0.6428571428571429,44,42,6,7,0.1363636363636363,0.1666666666666666,6,7,15,20,0.2857142857142857,0.3888888888888889,0.8333333333333334,0.9523809523809524,0.1590909090909091,0.1428571428571428
Home,125,126,-1,55,63,-8,56,46,22,24,3,10,0.4196428571428571,0.6304347826086957,49,47,5,10,0.1020408163265306,0.2127659574468085,15,7,15,21,0.4411764705882353,0.3181818181818182,0.6818181818181818,0.6176470588235294,0.2040816326530612,0.1063829787234042
Away,119,110,9,54,55,-1,41,48,22,24,3,4,0.573170731707317,0.5416666666666666,49,47,11,7,0.2244897959183673,0.1489361702127659,7,7,19,15,0.3684210526315789,0.2916666666666667,0.7916666666666666,0.7894736842105263,0.1428571428571428,0.2340425531914893
Home,85,94,-9,41,55,-14,43,43,16,21,4,7,0.4186046511627907,0.5697674418604651,46,46,9,7,0.1956521739130435,0.1521739130434782,7,6,19,22,0.2592592592592592,0.2727272727272727,0.8636363636363636,0.8148148148148148,0.1521739130434782,0.1956521739130435
Away,127,126,1,68,56,12,50,51,25,22,9,5,0.59,0.4803921568627451,50,49,5,3,0.1,0.0612244897959183,8,8,27,19,0.32,0.2758620689655172,0.9310344827586208,0.76,0.06,0.1020408163265306
Home,101,120,-19,60,54,6,45,42,23,17,3,2,0.5444444444444444,0.4285714285714285,48,51,13,12,0.2708333333333333,0.2352941176470588,9,9,20,16,0.4090909090909091,0.36,0.8,0.7272727272727273,0.25,0.2549019607843137
Home,93,107,-14,48,49,-1,48,40,18,15,4,2,0.4166666666666667,0.4,40,47,3,8,0.075,0.1702127659574468,5,11,20,30,0.1666666666666666,0.44,0.8,1.0,0.2,0.0638297872340425
Home,100,108,-8,48,62,-14,45,38,17,20,3,7,0.4111111111111111,0.618421052631579,45,47,9,9,0.2,0.1914893617021276,8,3,17,22,0.2857142857142857,0.1666666666666666,0.9444444444444444,0.7857142857142857,0.2,0.1914893617021276
Home,111,120,-9,51,59,-8,46,43,21,22,4,4,0.5,0.5581395348837209,47,51,8,12,0.1702127659574468,0.2352941176470588,4,10,16,23,0.16,0.4761904761904761,0.7619047619047619,0.92,0.2553191489361702,0.1568627450980392
Home,95,100,-5,46,49,-3,44,43,16,20,6,3,0.4318181818181818,0.5,47,47,10,8,0.2127659574468085,0.1702127659574468,9,6,23,22,0.3214285714285714,0.2608695652173913,1.0,0.7857142857142857,0.1702127659574468,0.2127659574468085
Home,95,124,-29,59,54,5,48,51,23,21,7,2,0.5520833333333334,0.4313725490196078,48,50,8,5,0.1666666666666666,0.1,6,8,22,22,0.24,0.2666666666666666,0.7333333333333333,0.88,0.1041666666666666,0.16
Away,108,100,8,54,50,4,40,43,17,17,9,2,0.5375,0.4186046511627907,45,45,13,10,0.2888888888888888,0.2222222222222222,8,8,18,17,0.3478260869565217,0.3076923076923077,0.6923076923076923,0.7391304347826086,0.2222222222222222,0.2888888888888888
Away,117,100,17,60,63,-3,45,46,23,25,7,8,0.5888888888888889,0.6304347826086957,46,44,5,5,0.108695652173913,0.1136363636363636,6,6,16,17,0.2727272727272727,0.2857142857142857,0.7619047619047619,0.7727272727272727,0.108695652173913,0.1136363636363636
Away,117,111,6,50,66,-16,47,45,20,21,9,11,0.5212765957446809,0.5888888888888889,49,54,10,9,0.2040816326530612,0.1666666666666666,5,7,22,26,0.1851851851851851,0.2916666666666667,0.9166666666666666,0.9629629629629628,0.1836734693877551,0.1851851851851851
Away,141,122,19,65,54,11,37,53,21,20,6,7,0.6486486486486487,0.4433962264150943,50,45,11,9,0.22,0.2,5,12,21,15,0.3125,0.3636363636363636,0.6363636363636364,0.9375,0.18,0.2444444444444444
Home,106,112,-6,49,50,-1,39,54,17,19,9,2,0.5512820512820513,0.3703703703703703,48,49,13,7,0.2708333333333333,0.1428571428571428,4,13,23,20,0.1818181818181818,0.3714285714285714,0.6571428571428571,0.9090909090909092,0.1458333333333333,0.2653061224489796
Away,121,99,22,58,56,2,47,40,20,21,4,7,0.4680851063829787,0.6125,48,47,7,12,0.1458333333333333,0.2553191489361702,9,9,20,23,0.3333333333333333,0.4736842105263157,1.0526315789473684,0.8518518518518519,0.25,0.1489361702127659
Home,109,113,-4,51,64,-13,44,42,17,21,7,9,0.4659090909090909,0.6071428571428571,49,48,12,12,0.2448979591836734,0.25,11,7,17,22,0.4074074074074074,0.3333333333333333,0.8095238095238095,0.8148148148148148,0.2448979591836734,0.25
Away,110,102,8,47,60,-13,50,45,18,22,6,6,0.42,0.5555555555555556,49,51,8,9,0.1632653061224489,0.1764705882352941,8,7,18,26,0.25,0.3043478260869565,0.782608695652174,0.8125,0.1836734693877551,0.1568627450980392
Away,123,116,7,72,64,8,45,50,26,26,9,6,0.6777777777777778,0.58,49,43,5,7,0.1020408163265306,0.1627906976744186,9,8,16,13,0.4736842105263157,0.3333333333333333,0.6666666666666666,0.6842105263157895,0.1428571428571428,0.1162790697674418
Away,97,85,12,52,46,6,50,38,22,16,5,3,0.49,0.4605263157894737,43,49,5,7,0.1162790697674418,0.1428571428571428,7,8,22,22,0.25,0.3636363636363636,1.0,0.7857142857142857,0.1627906976744186,0.1020408163265306
Home,107,108,-1,45,39,6,41,43,17,15,3,3,0.4512195121951219,0.3837209302325581,45,45,10,10,0.2222222222222222,0.2222222222222222,6,8,22,18,0.25,0.2857142857142857,0.7857142857142857,0.75,0.2222222222222222,0.2222222222222222
Away,122,112,10,57,57,0,45,45,23,20,6,10,0.5777777777777777,0.5555555555555556,47,49,7,8,0.1489361702127659,0.1632653061224489,3,8,19,20,0.1363636363636363,0.32,0.76,0.9090909090909092,0.1702127659574468,0.1428571428571428
Home,86,95,-9,37,43,-6,38,46,14,16,3,4,0.4078947368421052,0.391304347826087,46,46,13,10,0.2826086956521739,0.217391304347826,5,10,20,20,0.2083333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.217391304347826,0.2826086956521739
Away,131,126,5,53,70,-17,50,43,22,23,6,14,0.5,0.6976744186046512,47,53,9,6,0.1914893617021276,0.1132075471698113,8,4,22,22,0.2857142857142857,0.2,1.1,0.7857142857142857,0.1276595744680851,0.1698113207547169
Away,117,111,6,54,57,-3,46,37,21,20,4,2,0.5,0.5675675675675675,47,50,13,12,0.2765957446808511,0.24,13,6,17,18,0.52,0.3529411764705882,1.0,0.72,0.2553191489361702,0.26
Home,99,103,-4,50,52,-2,50,44,19,22,4,5,0.42,0.5568181818181818,46,45,5,6,0.108695652173913,0.1333333333333333,10,6,18,22,0.3225806451612903,0.2727272727272727,0.8181818181818182,0.7096774193548387,0.1304347826086956,0.1111111111111111
